9.257175657575776873e-01	6.203692233094574293e-01	7.565120710971882101e-01	1.000000000000000000e+00
2.572888419969944218e-01	1.413349842331086403e-01	2.997651717508675873e-01	1.000000000000000000e+00
7.058936506977808722e-01	9.456693634391202252e-01	9.074498705054071523e-01	0.000000000000000000e+00
2.773950484045801801e-01	4.551909750380052078e-01	8.525458684802185161e-01	0.000000000000000000e+00
1.028023584167380156e-01	5.553247659961186855e-01	5.222098832445488670e-01	1.000000000000000000e+00
1.087145566845763023e-01	4.083429731468685153e-01	2.968794381701450602e-01	1.000000000000000000e+00
9.766327032410792031e-01	7.199895341973394647e-02	1.093311788199068380e-01	0.000000000000000000e+00
8.304261000711697926e-01	7.299034902361221100e-01	6.844706577840886652e-01	1.000000000000000000e+00
6.877978383149332409e-01	5.668024252717269729e-01	7.647459431668663932e-01	1.000000000000000000e+00
9.033365395720656110e-01	4.192086433181869687e-01	9.521824714895232855e-01	1.000000000000000000e+00
7.114234446438442161e-01	1.638152883260427517e-01	1.027168005316482224e-01	1.000000000000000000e+00
5.872974021789931776e-01	4.893409150966941956e-01	8.718807764264914217e-01	1.000000000000000000e+00
6.361325383193082716e-01	7.639257688182189421e-01	3.245433231317061962e-01	0.000000000000000000e+00
3.114823824298101895e-01	1.204680232950794405e-01	5.398349120347172292e-01	0.000000000000000000e+00
3.237008392818718772e-02	9.104360464009325637e-01	8.165131710874869997e-01	1.000000000000000000e+00
8.532333114263400686e-01	7.876037095220187467e-01	8.717811630043905691e-01	0.000000000000000000e+00
6.025160068108567080e-01	2.706530763626718850e-01	6.343756328714500459e-01	1.000000000000000000e+00
2.085565251088037364e-01	4.885000963041330468e-01	9.500496645625177150e-01	1.000000000000000000e+00
1.544413351558209246e-01	7.249947146233494122e-01	1.001124397424812962e-01	0.000000000000000000e+00
1.556920014140057429e-01	4.430131650882088712e-01	7.254708340736011341e-01	0.000000000000000000e+00
5.677917122833533448e-01	1.217870119785652294e-01	4.969760822968315450e-01	0.000000000000000000e+00
5.771326598000009467e-01	1.570443136563703934e-01	9.864835816390269407e-01	0.000000000000000000e+00
1.818191509590970645e-01	7.910124868915571206e-01	6.749798098839214777e-01	0.000000000000000000e+00
8.397965009731548358e-01	6.215628722816970431e-01	5.888810267075927918e-02	1.000000000000000000e+00
2.631264710581868727e-01	9.391444633452857849e-01	2.710571576617594181e-01	0.000000000000000000e+00
9.748372711816017944e-01	6.861657602819996038e-01	6.717352005690350181e-01	1.000000000000000000e+00
9.828642394284569095e-01	9.866666359082709725e-02	1.116890651804083312e-01	1.000000000000000000e+00
2.394624074898074051e-01	7.804705418677293505e-01	2.314997362108172085e-01	1.000000000000000000e+00
4.491627105092133032e-01	6.081238129858095309e-01	8.051673347367628297e-01	0.000000000000000000e+00
8.643863835718301747e-01	1.580116240958546747e-01	5.486611558228954300e-01	0.000000000000000000e+00
6.903871897819289227e-01	5.688562170622460945e-01	1.639397991198459081e-01	1.000000000000000000e+00
6.859871589536167269e-01	9.368484397994887303e-01	4.474879864491597692e-01	0.000000000000000000e+00
2.392742281716607744e-01	3.996937562636569963e-01	1.763457971098055799e-01	1.000000000000000000e+00
4.553311558564190342e-01	8.986993012630148936e-01	2.397373041663253268e-02	1.000000000000000000e+00
4.547951157806433553e-01	2.070540167181359470e-01	9.745379756617418288e-01	0.000000000000000000e+00
8.981699079882969894e-01	9.890906492521189808e-02	4.272004339428635555e-01	1.000000000000000000e+00
5.343397928148212461e-01	9.553091799721183941e-01	8.011536038861134523e-01	0.000000000000000000e+00
2.150916800991096167e-01	7.681163003232061026e-01	8.960578238580509947e-01	1.000000000000000000e+00
3.419628804048626680e-01	5.223073355894236602e-02	7.327342237571711214e-01	1.000000000000000000e+00
9.647601823912399510e-02	8.177243795249424796e-01	7.055213721780841940e-01	1.000000000000000000e+00
7.309666630198874415e-01	7.944179842339456066e-01	4.070833851621769028e-03	1.000000000000000000e+00
3.996041881903299453e-01	1.686588051087400952e-02	2.815959907416262231e-01	1.000000000000000000e+00
4.015048897633988201e-01	7.868503499780916677e-01	2.642891931999574728e-01	0.000000000000000000e+00
1.410990038392401225e-01	8.359948808638492102e-01	6.142348955779172170e-01	1.000000000000000000e+00
1.643950936196458823e-02	5.995749824017893026e-02	4.058962564142096774e-01	1.000000000000000000e+00
1.706187569743655708e-02	4.502690896028394008e-03	8.762714508043552009e-01	0.000000000000000000e+00
5.409454602475619600e-01	1.226220779294839858e-01	1.811034989525088790e-01	0.000000000000000000e+00
7.504670961229429338e-01	5.246412720992320589e-01	1.553595136347363237e-01	1.000000000000000000e+00
9.805735307260832201e-01	8.248978986461379392e-01	3.791932056351635660e-01	0.000000000000000000e+00
9.161917357532080031e-01	8.181028193032580109e-01	1.873132008493970657e-01	0.000000000000000000e+00
8.846506050434325141e-01	3.108562435836849103e-01	4.543597492533375526e-01	0.000000000000000000e+00
1.021139567375334289e-01	5.175621313638814058e-01	4.974437430535143534e-01	1.000000000000000000e+00
4.156399980424515528e-01	1.160755341727659484e-03	7.662933703793073370e-02	1.000000000000000000e+00
4.158216616263566978e-01	6.006379870496307838e-01	5.092000713914690557e-02	1.000000000000000000e+00
4.381779361756266145e-01	4.269396504543498949e-01	8.479371261216261946e-02	0.000000000000000000e+00
9.749584540824342005e-01	5.999786000880500403e-01	7.371840717982783842e-01	0.000000000000000000e+00
1.565771323794830083e-01	6.700214125243058039e-01	9.405470434811336045e-02	0.000000000000000000e+00
5.051989875349074399e-01	1.208485263924168329e-01	3.410353032358862668e-01	0.000000000000000000e+00
5.348076070482179478e-01	4.127772623700204369e-01	5.688042988162945734e-01	1.000000000000000000e+00
2.725817797314037394e-01	6.893516846258713748e-01	5.749559460572941649e-01	1.000000000000000000e+00
9.638202941058279238e-01	9.439327958591081646e-01	8.447454666067267803e-01	1.000000000000000000e+00
1.812033100918214457e-01	7.598419548354838904e-01	2.840909424969035868e-01	0.000000000000000000e+00
7.505894857528327968e-02	7.937970642162033297e-01	3.997330684720027394e-01	1.000000000000000000e+00
8.985375931560942719e-01	8.462665692482449487e-01	7.762781537270906362e-01	1.000000000000000000e+00
9.995590117403650998e-01	9.197649209798992587e-01	1.160395986346480779e-01	1.000000000000000000e+00
2.442921587656139426e-01	5.715242648918158475e-01	3.508784811070129184e-01	0.000000000000000000e+00
1.552424015023400328e-01	9.518235297313184518e-01	5.021608954178624629e-02	0.000000000000000000e+00
5.121202003426240656e-01	2.910208415110850932e-01	9.167599917750189897e-01	1.000000000000000000e+00
3.281596057146078937e-01	2.852540156927100279e-01	6.815722954958050028e-01	0.000000000000000000e+00
6.489242756544835178e-01	9.919642045473624492e-01	3.626547362032442878e-01	0.000000000000000000e+00
9.537248856868851821e-02	7.901887058774992312e-02	6.211754349747341530e-01	1.000000000000000000e+00
8.431014115140429421e-01	3.973389960579685187e-01	7.637677579519703830e-01	1.000000000000000000e+00
2.499858283409202020e-01	3.657884407329762277e-01	6.926867152268608718e-01	0.000000000000000000e+00
3.745538762962845603e-01	8.341425672781278555e-01	3.629201180822139161e-01	1.000000000000000000e+00
9.725095188951359271e-01	9.495774886563147499e-01	9.188429792874244217e-01	1.000000000000000000e+00
9.795941108253105600e-01	8.724928426422503547e-01	5.663360962196142268e-01	0.000000000000000000e+00
3.162124433569871718e-01	6.918896877152378444e-01	4.575953455699039996e-01	1.000000000000000000e+00
7.417628342675818276e-01	6.911637073524397046e-01	1.955605414690205768e-01	0.000000000000000000e+00
2.238309872435829684e-01	3.500302443094938099e-01	6.640139966709052155e-01	1.000000000000000000e+00
8.939232396668432834e-01	5.834939390771906043e-01	2.348013755971856131e-01	0.000000000000000000e+00
1.707686919091848665e-01	7.217375891304825819e-01	1.708139012308022009e-01	0.000000000000000000e+00
6.459344648170783909e-02	1.384395776550129131e-01	6.958227277351959339e-01	0.000000000000000000e+00
7.209805590354788629e-01	5.812178480423402238e-02	5.091955967582872944e-02	0.000000000000000000e+00
7.989025350397296332e-01	6.613189329571481645e-01	9.936780772349154134e-01	0.000000000000000000e+00
8.721414020527439304e-01	8.115092327855445431e-01	5.053264262117114214e-01	0.000000000000000000e+00
1.293127821711541614e-01	6.078652379067395195e-02	4.905367977035415272e-01	0.000000000000000000e+00
9.332774920196712509e-01	4.373282919313534745e-01	7.471603668486254124e-01	0.000000000000000000e+00
7.912002817750174444e-03	4.306981496856133740e-01	7.019605380016078477e-01	1.000000000000000000e+00
8.140807495422437423e-01	6.500559525257891824e-01	3.925267088271087168e-01	1.000000000000000000e+00
1.571795928848374047e-01	4.228072225193921785e-01	3.206704343272540614e-01	0.000000000000000000e+00
1.466491485079778334e-01	3.263059170206270565e-01	1.312296492584922314e-01	0.000000000000000000e+00
4.798618428624323862e-01	2.988365394681017362e-01	3.973941364808741827e-02	0.000000000000000000e+00
8.415457510225605731e-01	9.408278683829884859e-01	2.303882239602966786e-01	1.000000000000000000e+00
8.489229172673318224e-02	5.364720078873536080e-01	7.576934520955938002e-01	1.000000000000000000e+00
9.910444708137398084e-01	1.836622919669942400e-01	5.400044332920642676e-01	0.000000000000000000e+00
1.786161856330191755e-01	7.243745460864761121e-01	2.471203213421510059e-01	1.000000000000000000e+00
6.508130536924174869e-01	6.150609179215864586e-01	6.097973778259504485e-01	1.000000000000000000e+00
4.574954576255528815e-01	4.868447127310319145e-01	7.927718180537222104e-01	1.000000000000000000e+00
8.860828892012170277e-01	5.079977743838844928e-01	2.348253496808602181e-01	1.000000000000000000e+00
8.751486071415326418e-01	1.586865711745406582e-01	7.785030763654077202e-01	1.000000000000000000e+00
4.814713495465374749e-01	6.870722027158301382e-01	7.717705800712914010e-01	1.000000000000000000e+00
7.468008422560161730e-01	5.741108344162298982e-01	1.044101695520089912e-01	1.000000000000000000e+00
3.253622456712941258e-01	3.742593984714253086e-01	1.834887166456757868e-01	1.000000000000000000e+00
3.954079307188145265e-01	1.177110508712323478e-01	3.903556591339951698e-02	1.000000000000000000e+00
1.008797762291060440e-01	8.693539484361626490e-01	7.078055104916747275e-02	1.000000000000000000e+00
6.836757501915924351e-03	2.161862111803869446e-01	8.118412218702129035e-01	0.000000000000000000e+00
3.469375813767152650e-01	2.616515942777224435e-01	6.377978249035074487e-01	0.000000000000000000e+00
6.631044378510618786e-01	8.175970659973736954e-01	4.040272391185290024e-01	1.000000000000000000e+00
3.307119912888267788e-02	4.297170825559547547e-01	9.207476223607860000e-01	1.000000000000000000e+00
5.902181745171285465e-01	7.714833738590364254e-01	3.432559773751824306e-01	0.000000000000000000e+00
2.580013466332171657e-01	4.904334945882045105e-01	8.373540039693867509e-01	1.000000000000000000e+00
7.546982210502820587e-01	5.852692939529914318e-01	1.791322103785361053e-01	1.000000000000000000e+00
6.470084765041294039e-01	1.916627870697258373e-01	7.828210008524744135e-01	1.000000000000000000e+00
4.403605438822918439e-01	4.806932527863523319e-01	6.737976090882937807e-01	0.000000000000000000e+00
6.430907203831958130e-01	4.899755178976690217e-01	9.011613351362606217e-01	0.000000000000000000e+00
8.881561079835914585e-01	3.031448995258059220e-01	9.674280863877509073e-01	0.000000000000000000e+00
4.950140261491143834e-01	9.687370777394103127e-01	1.396481074810194123e-01	1.000000000000000000e+00
8.143499709821013788e-01	9.235845359279920563e-01	7.471286244178831915e-02	0.000000000000000000e+00
5.747293951078762397e-01	5.395720693224651532e-01	2.416702013179878872e-01	1.000000000000000000e+00
8.151573431785467116e-01	2.962835880502293628e-01	2.377246996163934201e-01	0.000000000000000000e+00
3.780220258769241282e-01	9.636132536770314339e-01	9.146054746104970157e-03	0.000000000000000000e+00
5.116070982809435286e-01	4.915265759582254645e-02	8.924770960528657371e-01	1.000000000000000000e+00
7.964592736279065832e-01	8.097351108120023344e-01	8.670732841015411640e-01	0.000000000000000000e+00
7.814460232655557892e-01	9.876354923813979170e-01	1.518831914501301839e-01	1.000000000000000000e+00
9.434166950395318496e-01	3.911158290318141884e-01	6.521553019202448453e-01	0.000000000000000000e+00
6.811612887710827291e-02	6.662386363212895457e-01	6.440873787792554817e-01	1.000000000000000000e+00
4.046475306898412727e-01	3.300954985199159308e-01	7.946391134397985390e-01	1.000000000000000000e+00
4.751989520609527506e-01	5.232650139294385827e-01	8.246377777070601489e-03	1.000000000000000000e+00
8.154572980464910303e-01	5.814230699686743220e-01	5.371247626149994181e-01	0.000000000000000000e+00
7.884183157317322665e-01	1.745755217539177728e-01	1.299638182494380345e-01	1.000000000000000000e+00
9.712962178021419257e-01	6.488286944506238552e-02	6.386501547457925643e-01	1.000000000000000000e+00
6.444668412815136582e-01	5.136704411725429020e-01	2.974244220991237864e-01	1.000000000000000000e+00
9.052433605050345111e-01	2.467117104471970856e-01	6.946869935054800216e-01	1.000000000000000000e+00
8.624322412170543073e-01	4.170409036846305373e-01	9.199808323861137227e-01	0.000000000000000000e+00
2.159525109954900657e-01	4.716136500015742916e-01	3.133849868443790987e-01	0.000000000000000000e+00
9.173128834374872920e-01	1.008449162110959252e-01	8.540169639090035014e-01	1.000000000000000000e+00
4.143860653595665688e-01	2.904497006552270166e-01	1.506244675647949727e-02	1.000000000000000000e+00
8.771562342432995818e-01	8.890707403899982264e-01	6.221985364327116130e-01	1.000000000000000000e+00
8.976197464616395560e-01	5.507287925346089352e-01	6.399895134793611717e-01	1.000000000000000000e+00
2.427708667596704117e-01	3.003172105599348773e-01	9.723859982695057802e-01	0.000000000000000000e+00
1.503559982980073872e-02	5.170943239463942076e-01	5.725293383655489787e-01	0.000000000000000000e+00
6.969348762330398461e-01	1.329797916682525782e-01	7.779697268714652614e-01	0.000000000000000000e+00
1.548102557747130792e-01	7.197300945022711005e-01	9.931440773829740554e-01	1.000000000000000000e+00
8.763400222691429819e-01	6.578682199498061545e-01	9.001576627774910966e-01	1.000000000000000000e+00
9.174268654181678695e-01	6.117767026341435210e-01	7.487476867090847588e-01	1.000000000000000000e+00
7.205055831950536449e-01	2.285149940797976953e-01	3.506286660479270845e-01	0.000000000000000000e+00
1.677966410840787681e-01	9.429281720282297607e-01	8.075420881586684585e-01	1.000000000000000000e+00
1.379853518242870614e-01	3.505488219131471794e-01	9.171266677377709620e-01	0.000000000000000000e+00
1.211411377218303276e-01	9.457083159997264898e-01	7.434614144435366390e-01	0.000000000000000000e+00
3.042475838492906259e-01	1.880344619243728976e-01	3.380048709982649280e-01	0.000000000000000000e+00
7.272757908215390366e-01	5.039651430904392715e-01	4.557124372483729591e-01	1.000000000000000000e+00
1.292534007600577572e-01	2.250639732325638853e-01	8.876519511345072333e-01	0.000000000000000000e+00
4.655283352908250460e-01	3.207724821631806611e-01	3.921996494377590903e-01	1.000000000000000000e+00
5.848274606276115950e-02	6.145575747151729162e-01	9.971617007537214583e-01	0.000000000000000000e+00
5.812924139915132127e-02	7.453338446603485767e-01	7.556474732592393107e-01	1.000000000000000000e+00
9.911576192683183573e-01	9.369616620215830416e-01	8.530680795922692683e-01	1.000000000000000000e+00
8.610083078696484371e-01	9.139811297127267142e-01	8.991976359062716639e-01	1.000000000000000000e+00
1.735126835595588446e-01	6.437985772778274107e-01	2.796145864535493075e-01	0.000000000000000000e+00
5.673259996337726152e-01	9.427195186676430305e-01	7.891574633599129918e-03	0.000000000000000000e+00
6.577675611840119174e-01	9.258890479886732194e-01	4.095927956850089480e-01	1.000000000000000000e+00
7.260800212088777128e-01	7.847156223394490260e-01	8.716333788143524330e-01	1.000000000000000000e+00
8.964445185505013347e-01	7.959208283334617828e-02	9.561758595749869638e-01	1.000000000000000000e+00
6.428231980562190140e-01	4.608997140388915170e-01	4.816964528987367489e-01	0.000000000000000000e+00
2.482915072099646236e-01	2.356169583668099587e-01	8.828904920108424648e-01	1.000000000000000000e+00
8.486963575016964745e-01	8.617345274979477665e-01	1.445622073277817998e-01	0.000000000000000000e+00
4.506860276445845415e-01	3.561337258031747055e-01	1.100528350357892204e-01	0.000000000000000000e+00
6.481119388996759989e-01	8.713084756565151467e-01	4.488347941246881856e-01	1.000000000000000000e+00
2.845214155829356439e-01	7.737266651178087429e-02	4.473390332760279753e-01	1.000000000000000000e+00
8.828494323613312877e-01	2.184812090947333418e-01	5.573394775326147021e-01	0.000000000000000000e+00
3.872752513464619017e-01	9.622035842343945600e-01	2.729146723542080766e-01	0.000000000000000000e+00
3.052839373865456896e-01	3.046789214233815990e-01	8.592769315777357697e-01	0.000000000000000000e+00
9.679215996468993888e-01	3.740072575314569159e-01	1.155639534251984291e-01	0.000000000000000000e+00
7.538171191408414851e-01	3.114793272373075350e-01	1.754165643350703574e-01	0.000000000000000000e+00
1.877398003780837987e-01	6.498418647104098334e-03	5.410568005110185652e-01	1.000000000000000000e+00
4.203616266175803640e-01	2.735852813992541988e-01	6.345298888508509316e-01	0.000000000000000000e+00
7.828597334981457490e-01	3.368901708138949402e-02	2.572067486495814848e-01	1.000000000000000000e+00
2.402273142296659225e-01	1.858945553382718163e-01	4.783194811055241358e-01	0.000000000000000000e+00
9.015679670898405496e-01	7.357375075549336119e-01	5.022978275506353452e-01	1.000000000000000000e+00
7.332707393282023034e-02	4.228830635459275289e-01	2.068501353997244108e-01	1.000000000000000000e+00
4.643906372764781132e-01	4.126036274206964505e-01	2.153387554356174238e-01	1.000000000000000000e+00
6.859679723641993743e-01	7.584229052701136897e-01	7.352849612935860035e-01	0.000000000000000000e+00
9.104225489401145399e-01	9.548251995756903421e-01	2.292791759161822984e-01	0.000000000000000000e+00
5.932685093218148520e-02	3.560417448678598884e-02	5.210926091928276271e-01	0.000000000000000000e+00
2.658952953941147168e-01	9.018851655178150573e-01	7.626814980066489724e-01	0.000000000000000000e+00
4.767159039877391091e-01	1.234822484306798973e-01	5.542698214224639486e-01	0.000000000000000000e+00
5.665711742547940855e-01	4.284916560710305689e-01	6.641829449406388974e-02	1.000000000000000000e+00
7.645112305019086119e-01	4.563388350167416618e-01	7.055515670382515037e-01	0.000000000000000000e+00
8.590709282115215339e-01	2.167286192446993276e-03	4.054357645777072472e-01	1.000000000000000000e+00
6.564461728151790298e-01	5.967324352957383837e-01	4.806987902317898520e-01	1.000000000000000000e+00
3.359716394537923811e-01	6.646873868226169657e-01	6.689364370292819606e-01	0.000000000000000000e+00
2.757567398433174999e-01	7.251338947962406856e-01	4.045578499634211456e-01	0.000000000000000000e+00
4.841312412150933220e-02	9.821979425748040837e-01	7.916523416085347042e-01	0.000000000000000000e+00
7.739653168846488684e-01	7.192493368312016244e-01	3.760052643401087247e-01	0.000000000000000000e+00
1.026710719249552817e-01	5.197468310886188547e-03	7.928590087465392511e-02	0.000000000000000000e+00
5.796983459970418417e-01	9.389054397973671806e-01	8.590172239807732923e-01	0.000000000000000000e+00
4.968727045625878080e-01	7.173418881643045530e-02	4.378100931537803886e-01	1.000000000000000000e+00
2.087478107170916974e-01	7.204270265072655333e-01	5.718749111510724736e-01	0.000000000000000000e+00
3.874944248969726113e-01	6.146463361244549617e-01	4.853021168788480555e-01	1.000000000000000000e+00
1.232082042966442526e-02	2.067334434806544774e-01	9.120959525560121683e-01	1.000000000000000000e+00
7.975167549788619858e-01	6.729715470673390820e-01	2.719401123908593565e-02	0.000000000000000000e+00
9.360534346074126377e-01	2.554468985366383782e-01	4.840331708185733328e-01	1.000000000000000000e+00
6.700291142720716797e-01	9.303652535189264050e-01	6.912046704912010453e-01	0.000000000000000000e+00
5.881627185354693088e-01	7.428954007282477789e-01	4.234813775914706424e-01	1.000000000000000000e+00
